X.periodo,escuela,cve.municipio,municipio,programa,programa.desglose,clave.carr,carrera,nuevo.ingreso,egresados,titulados,clasificacion,region,matricula
p2015-2016,INSTITUTO TECNOLÓGICO SUPERIOR DE LA HUERTA,43,LA HUERTA,LICENCIATURA,LICENCIATURA,552100019,INGENIERÍA EN INDUSTRIAS ALIMENTARIAS,5,3,1,TECMM,costa.sur,30
p2015-2016,INSTITUTO TECNOLÓGICO SUPERIOR DE LA HUERTA,43,LA HUERTA,LICENCIATURA,LICENCIATURA,553100004,ARQUITECTURA,15,12,6,TECMM,costa.sur,78
p2015-2016,INSTITUTO TECNOLÓGICO SUPERIOR DE LA HUERTA,43,LA HUERTA,LICENCIATURA,LICENCIATURA,533000002,INGENIERÍA EN ADMINISTRACIÓN,31,0,0,TECMM,costa.sur,49
p2015-2016,COLEGIO LIBRE DE ESTUDIOS UNIVERSITARIOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534200011,"LICENCIATURA EN CRIMINOLOGÍA, CRIMINALÍSTICA Y TÉCNICAS PERICIALES",266,135,42,OTRO,centro,"1,203"
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,533502080,LICENCIATURA EN ADMINISTRACIÓN Y GESTIÓN DE PEQUEÑAS Y MEDIANAS EMPRESAS,41,11,0,TECMM,centro,109
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,551100098,LICENCIATURA EN INGENIERÍA EN DISEÑO INDUSTRIAL,52,16,15,TECMM,centro,179
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,551100125,LICENCIATURA EN INGENIERÍA MECATRÓNICA,109,33,27,TECMM,centro,312
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,551400065,LICENCIATURA EN INGENIERÍA EN BIOTECNOLOGÍA,40,14,0,TECMM,centro,97
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,553200036,LICENCIATURA EN INGENIERÍA CIVIL,94,55,32,TECMM,centro,303
p2015-2016,UNIVERSIDAD POLITÉCNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,97,TLAJOMULCO DE ZUÑIGA,LICENCIATURA,LICENCIATURA,571500026,LICENCIATURA EN TERAPIA FÍSICA,174,0,0,TECMM,centro,582
p2015-2016,INSTITUTO DE HOMEOPATÍA SUPERIOR VALLARTA,67,PUERTO VALLARTA,LICENCIATURA,LICENCIATURA,571117002,LICENCIATURA EN HOMEOPATÍA,2,19,5,OTRO,sierra.occidental,28
p2015-2016,COLEGIO GASTRONÓMICO INTERNACIONAL,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533508355,LICENCIATURA EN GASTRONOMÍA,43,76,0,OTRO,centro,177
p2015-2016,CENTRO UNIVERSITARIO DE EDUCACIÓN SUPERIOR HERMOSA PROVINCIA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,0,16,0,OTRO,centro,37
p2015-2016,CENTRO UNIVERSITARIO DE EDUCACIÓN SUPERIOR HERMOSA PROVINCIA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,25,16,0,OTRO,centro,92
p2015-2016,CENTRO UNIVERSITARIO DE EDUCACIÓN SUPERIOR HERMOSA PROVINCIA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,0,8,0,OTRO,centro,7
p2015-2016,ESCUELA DE ENFERMERÍA DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,53,99,23,OTRO,centro,151
p2015-2016,U DE O UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,20,38,31,OTRO,centro,119
p2015-2016,U DE O UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,13,16,13,OTRO,centro,90
p2015-2016,U DE O UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,6,16,12,OTRO,centro,50
p2015-2016,U DE O UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,13,16,13,OTRO,centro,91
p2015-2016,U DE O UNIVERSITARIOS DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,36,57,47,OTRO,centro,240
p2015-2016,ESCUELA DE ENFERMERÍA Y NUTRICIÓN JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,76,79,47,OTRO,centro,383
p2015-2016,ESCUELA DE ENFERMERÍA Y NUTRICIÓN JALISCO,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,30,14,10,OTRO,centro,114
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,521300057,LICENCIATURA EN DISEÑO GRÁFICO,0,8,3,OTRO,centro,7
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,1,8,5,OTRO,centro,21
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,532100002,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,29,14,6,OTRO,centro,98
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533100045,LICENCIATURA EN COMERCIO INTERNACIONAL,38,13,13,OTRO,centro,119
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,17,2,7,OTRO,centro,61
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533400053,LICENCIATURA EN CONTADURÍA PÚBLICA Y FINANZAS,18,13,10,OTRO,centro,66
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533502023,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,22,10,3,OTRO,centro,67
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533507339,LICENCIATURA INTERNACIONAL EN ADMINISTRACIÓN DE EMPRESAS DE LA HOSPITALIDAD,35,32,30,OTRO,centro,127
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533507340,LICENCIATURA INTERNACIONAL EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,19,18,20,OTRO,centro,66
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533508371,LICENCIATURA INTERNACIONAL EN ADMINISTRACIÓN DE EMPRESAS GASTRONÓMICAS,59,29,19,OTRO,centro,255
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533510003,LICENCIATURA EN ADMINISTRACIÓN DEL DEPORTE Y RECREACIÓN,0,5,3,OTRO,centro,5
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,40,8,7,OTRO,centro,100
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,551100093,LICENCIATURA EN DISEÑO INDUSTRIAL,50,29,13,OTRO,centro,202
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,551100112,LICENCIATURA EN INGENIERÍA INDUSTRIAL Y DE SISTEMAS,36,8,5,OTRO,centro,82
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,551100125,LICENCIATURA EN INGENIERÍA MECATRÓNICA,40,11,20,OTRO,centro,104
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,551700087,INGENIERÍA EN TELECOMUNICACIONES Y ELECTRÓNICA,0,0,1,OTRO,centro,3
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,553100010,LICENCIATURA EN ARQUITECTURA,24,11,13,OTRO,centro,93
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,12,10,15,OTRO,centro,93
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,52,5,15,OTRO,centro,187
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,18,0,3,OTRO,centro,52
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,533400053,LICENCIATURA EN CONTADURÍA PÚBLICA Y FINANZAS,26,6,2,OTRO,centro,93
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,37,3,5,OTRO,centro,129
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,544100101,LICENCIATURA EN SISTEMAS DE COMPUTACIÓN ADMINISTRATIVA,5,5,4,OTRO,centro,57
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS GUADALAJARA,98,SAN PEDRO TLAQUEPAQUE,LICENCIATURA,LICENCIATURA,551100112,LICENCIATURA EN INGENIERÍA INDUSTRIAL Y DE SISTEMAS,46,14,19,OTRO,centro,205
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,511100055,LICENCIATURA EN PEDAGOGÍA,0,9,5,OTRO,centro,15
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521400024,LICENCIATURA EN DISEÑO DE LA MODA E INDUSTRIA DEL VESTIDO,0,16,20,OTRO,centro,17
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,531300025,LICENCIATURA EN RELACIONES INTERNACIONALES,0,4,8,OTRO,centro,6
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533200067,LICENCIATURA EN RELACIONES PÚBLICAS,0,0,5,OTRO,centro,7
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,571500008,LICENCIATURA EN FISIOTERAPIA,96,42,25,OTRO,centro,369
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,13,14,13,OTRO,centro,70
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,511000007,LICENCIATURA EN EDUCACIÓN,0,2,0,OTRO,centro,3
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,0,17,18,OTRO,centro,92
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,0,0,14,OTRO,centro,8
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533200074,LICENCIATURA EN VENTAS,0,0,1,OTRO,centro,0
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533400053,LICENCIATURA EN CONTADURÍA PÚBLICA Y FINANZAS,0,5,5,OTRO,centro,72
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533200032,LICENCIATURA EN MERCADOTECNIA DEPORTIVA INTERNACIONAL,0,4,0,OTRO,centro,0
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,571101001,LICENCIATURA EN MEDICINA,182,29,0,OTRO,centro,619
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,511100055,LICENCIATURA EN PEDAGOGÍA,0,10,3,OTRO,centro,15
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300057,LICENCIATURA EN DISEÑO GRÁFICO,19,3,24,OTRO,centro,58
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,532100002,LICENCIATURA EN CIENCIAS DE LA COMUNICACIÓN,50,17,38,OTRO,centro,160
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,104,35,56,OTRO,centro,307
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,26,14,37,OTRO,centro,111
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533502023,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS,45,22,62,OTRO,centro,141
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533507266,LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS,0,5,17,OTRO,centro,4
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,73,22,65,OTRO,centro,213
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,551100112,LICENCIATURA EN INGENIERÍA INDUSTRIAL Y DE SISTEMAS,22,10,23,OTRO,centro,73
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,551100125,LICENCIATURA EN INGENIERÍA MECATRÓNICA,4,14,32,OTRO,centro,61
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,551300201,LICENCIATURA EN INGENIERÍA EN SISTEMAS COMPUTACIONALES,23,0,17,OTRO,centro,64
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,553100010,LICENCIATURA EN ARQUITECTURA,48,23,19,OTRO,centro,205
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,553200036,LICENCIATURA EN INGENIERÍA CIVIL,44,9,39,OTRO,centro,137
p2015-2016,UNIVERSIDAD DEL VALLE DE MÉXICO CAMPUS ZAPOPAN,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,23,14,14,OTRO,centro,101
p2015-2016,HOMEOPATÍA DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571117002,LICENCIATURA EN HOMEOPATÍA,23,31,5,OTRO,centro,102
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,521300078,LICENCIATURA EN DISEÑO PARA LA COMUNICACIÓN GRÁFICA,9,9,0,OTRO,centro,46
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,30,10,0,OTRO,centro,144
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,47,19,0,OTRO,centro,175
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,17,4,0,OTRO,centro,81
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,21,7,0,OTRO,centro,93
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533507321,LICENCIATURA EN TURISMO,15,3,0,OTRO,centro,63
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,64,19,0,OTRO,centro,311
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551100030,INGENIERÍA INDUSTRIAL,13,6,0,OTRO,centro,46
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551300186,LICENCIATURA EN INGENIERÍA EN COMPUTACIÓN,11,4,0,OTRO,centro,30
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551700109,LICENCIATURA EN INGENIERÍA EN COMUNICACIONES Y ELECTRÓNICA,5,0,0,OTRO,centro,5
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,553100010,LICENCIATURA EN ARQUITECTURA,26,11,0,OTRO,centro,145
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,553200002,INGENIERÍA CIVIL,13,7,0,OTRO,centro,90
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,531100014,LICENCIATURA EN PSICOLOGÍA,27,22,0,OTRO,centro,127
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571101011,MÉDICO CIRUJANO Y PARTERO,243,82,0,OTRO,centro,"1,386"
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571200006,LICENCIATURA EN ENFERMERÍA,46,28,0,OTRO,centro,274
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571500011,LICENCIATURA EN NUTRICIÓN,17,9,0,OTRO,centro,70
p2015-2016,CENTRO UNIVERSITARIO GUADALAJARA LAMAR,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,571300001,CIRUJANO DENTISTA,91,31,0,OTRO,centro,473
p2015-2016,INSTITUTO DE ARTES VISUALES DIGITALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300027,LICENCIATURA EN CINE DIGITAL,0,14,0,OTRO,centro,14
p2015-2016,INSTITUTO DE ARTES VISUALES DIGITALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300061,LICENCIATURA EN DISEÑO GRÁFICO DIGITAL,0,2,0,OTRO,centro,6
p2015-2016,INSTITUTO DE ARTES VISUALES DIGITALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300061,LICENCIATURA EN DISEÑO GRÁFICO DIGITAL,0,0,0,OTRO,centro,3
p2015-2016,INSTITUTO DE ARTES VISUALES DIGITALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300158,LICENCIATURA EN CINE Y ANIMACIÓN DIGITAL,14,0,0,OTRO,centro,60
p2015-2016,INSTITUTO DE ARTES VISUALES DIGITALES,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,544100003,LICENCIATURA EN DESARROLLO INTEGRAL DE VIDEO JUEGOS,0,8,0,OTRO,centro,65
p2015-2016,CENTRO UNIVERSITARIO DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100001,ABOGADO,26,54,6,OTRO,centro,279
p2015-2016,CENTRO UNIVERSITARIO DE OCCIDENTE,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,0,1,5,OTRO,centro,74
p2015-2016,INSTITUTO MEXICANO DE ESTUDIOS PEDAGÓGICOS,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,511100055,LICENCIATURA EN PEDAGOGÍA,62,0,0,OTRO,centro,280
p2015-2016,UNIVERSIDAD UNIVER PLANTEL VALLARTA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,551300078,INGENIERÍA EN SISTEMAS COMPUTACIONALES,0,0,0,OTRO,centro,39
p2015-2016,INSTITUTO DE ESTUDIOS JURÍDICOS,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,0,20,0,OTRO,centro,0
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533000003,LICENCIATURA EN ADMINISTRACIÓN,0,43,6,OTRO,centro,20
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533100091,LICENCIATURA EN NEGOCIOS INTERNACIONALES,0,53,11,OTRO,centro,12
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533200028,LICENCIATURA EN MERCADOTECNIA,0,31,4,OTRO,centro,15
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533400037,LICENCIATURA EN CONTADURÍA PÚBLICA,94,102,9,OTRO,centro,476
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,534100012,LICENCIATURA EN DERECHO,0,30,10,OTRO,centro,12
p2015-2016,TECNOLOGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,544100055,LICENCIATURA EN INFORMÁTICA ADMINISTRATIVA,0,11,11,OTRO,centro,0
p2015-2016,TECNOLOGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,551300022,INGENIERÍA EN COMPUTACIÓN,0,26,5,OTRO,centro,0
p2015-2016,TECNOLÓGICO DE GUADALAJARA,39,GUADALAJARA,LICENCIATURA,LICENCIATURA,533508355,LICENCIATURA EN GASTRONOMÍA,158,127,0,OTRO,centro,755
p2015-2016,CENTRO DE CAPACITACIÓN GASTRONÓMICA DE JALISCO,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533508355,LICENCIATURA EN GASTRONOMÍA,2,19,8,OTRO,centro,36
p2015-2016,CENTRO DE CAPACITACIÓN GASTRONÓMICA DE JALISCO,120,ZAPOPAN,TSU,TSU,433508099,TÉCNICO SUPERIOR UNIVERSITARIO EN GASTRONOMÍA,2,1,0,OTRO,centro,10
p2015-2016,UNIVERSIDAD CUAUHTÉMOC PLANTEL GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,521300057,LICENCIATURA EN DISEÑO GRÁFICO,0,4,1,OTRO,centro,0
p2015-2016,UNIVERSIDAD CUAUHTÉMOC PLANTEL GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,532100039,LICENCIATURA EN CIENCIAS Y TÉCNICAS DE LA COMUNICACIÓN,2,6,2,OTRO,centro,14
p2015-2016,UNIVERSIDAD CUAUHTÉMOC PLANTEL GUADALAJARA,120,ZAPOPAN,LICENCIATURA,LICENCIATURA,533100045,LICENCIATURA EN COMERCIO INTERNACIONAL,4,2,0,OTRO,centro,5
